casenum,prognum,Trial,Condition,juicerecord,juiceYN,EXpectedPicduration,ExpectedITIpostpic,ExpectedITIpostjuice,ExpectedTrialTIme,Value,Code,rename1,Subject,RunList,volumeSTART,volumeEND,rename2,eventtocode
18490,18690,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,5,2980,2981,juiceN,Event
18491,18691,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,5,2982,2983,food+N,Event
18492,18692,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,5,2984,2985,juiceN,Event
18493,18693,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,5,2986,2987,food+N,Event
18494,18694,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,5,2988,2989,juiceN,Event
18495,18695,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-18,5,2990,2991,ero,Event
18496,18696,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-18,5,2992,2993,mut,Event
18497,18697,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-18,5,2994,2995,neu,Event
18498,18698,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-18,5,2996,2997,checks,Event
18499,18699,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,6,2998,2999,food+Y,Event
18500,18700,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,6,3000,3001,juiceY,Event
18501,18701,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-18,6,3002,3003,food+N,Event
18502,18702,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-18,6,3004,3005,juiceN,Event
18503,18703,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,6,3006,3007,food+Y,Event
18504,18704,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,6,3008,3009,juiceY,Event
18505,18705,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,6,3010,3011,food+Y,Event
18506,18706,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,6,3012,3013,juiceY,Event
18507,18707,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-18,6,3014,3015,food+Y,Event
18508,18708,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-18,6,3016,3017,juiceY,Event
18509,18709,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-18,6,3018,3019,ero,Event
18510,18710,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-18,6,3020,3021,mut,Event
18511,18711,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-18,6,3022,3023,neu,Event
18512,18712,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-18,6,3024,3025,checks,Event
18513,18713,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,1,3026,3027,food+Y,Event
18514,18714,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,1,3028,3029,juiceY,Event
18515,18715,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,1,3030,3031,food+N,Event
18516,18716,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,1,3032,3033,juiceN,Event
18517,18717,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,1,3034,3035,food+N,Event
18518,18718,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,1,3036,3037,juiceN,Event
18519,18719,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,1,3038,3039,food+N,Event
18520,18720,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,1,3040,3041,juiceN,Event
18521,18721,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,1,3042,3043,food+Y,Event
18522,18722,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,1,3044,3045,juiceY,Event
18523,18723,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-19,1,3046,3047,ero,Event
18524,18724,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-19,1,3048,3049,mut,Event
18525,18725,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-19,1,3050,3051,neu,Event
18526,18726,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-19,1,3052,3053,checks,Event
18527,18727,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,2,3054,3055,food+N,Event
18528,18728,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,2,3056,3057,juiceN,Event
18529,18729,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,2,3058,3059,food+Y,Event
18530,18730,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,2,3060,3061,juiceY,Event
18531,18731,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,2,3062,3063,food+N,Event
18532,18732,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,2,3064,3065,juiceN,Event
18533,18733,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,2,3066,3067,food+N,Event
18534,18734,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,2,3068,3069,juiceN,Event
18535,18735,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,2,3070,3071,food+Y,Event
18536,18736,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,2,3072,3073,juiceY,Event
18537,18737,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-19,2,3074,3075,ero,Event
18538,18738,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-19,2,3076,3077,mut,Event
18539,18739,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-19,2,3078,3079,neu,Event
18540,18740,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-19,2,3080,3081,checks,Event
18541,18741,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,3,3082,3083,food+N,Event
18542,18742,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,3,3084,3085,juiceN,Event
18543,18743,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,3,3086,3087,food+Y,Event
18544,18744,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,3,3088,3089,juiceY,Event
18545,18745,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,3,3090,3091,food+N,Event
18546,18746,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,3,3092,3093,juiceN,Event
18547,18747,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,3,3094,3095,food+Y,Event
18548,18748,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,3,3096,3097,juiceY,Event
18549,18749,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,3,3098,3099,food+N,Event
18550,18750,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,3,3100,3101,juiceN,Event
18551,18751,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-19,3,3102,3103,ero,Event
18552,18752,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-19,3,3104,3105,mut,Event
18553,18753,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-19,3,3106,3107,neu,Event
18554,18754,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-19,3,3108,3109,checks,Event
18555,18755,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,4,3110,3111,food+N,Event
18556,18756,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,4,3112,3113,juiceN,Event
18557,18757,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,4,3114,3115,food+Y,Event
18558,18758,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,4,3116,3117,juiceY,Event
18559,18759,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,4,3118,3119,food+N,Event
18560,18760,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,4,3120,3121,juiceN,Event
18561,18761,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,4,3122,3123,food+N,Event
18562,18762,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,4,3124,3125,juiceN,Event
18563,18763,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,4,3126,3127,food+Y,Event
18564,18764,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,4,3128,3129,juiceY,Event
18565,18765,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-19,4,3130,3131,ero,Event
18566,18766,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-19,4,3132,3133,mut,Event
18567,18767,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-19,4,3134,3135,neu,Event
18568,18768,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-19,4,3136,3137,checks,Event
18569,18769,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,5,3138,3139,food+Y,Event
18570,18770,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,5,3140,3141,juiceY,Event
18571,18771,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,5,3142,3143,food+N,Event
18572,18772,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,5,3144,3145,juiceN,Event
18573,18773,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,5,3146,3147,food+N,Event
18574,18774,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,5,3148,3149,juiceN,Event
18575,18775,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,5,3150,3151,food+Y,Event
18576,18776,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,5,3152,3153,juiceY,Event
18577,18777,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,5,3154,3155,food+N,Event
18578,18778,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,5,3156,3157,juiceN,Event
18579,18779,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-19,5,3158,3159,ero,Event
18580,18780,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-19,5,3160,3161,mut,Event
18581,18781,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-19,5,3162,3163,neu,Event
18582,18782,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-19,5,3164,3165,checks,Event
18583,18783,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,6,3166,3167,food+N,Event
18584,18784,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,6,3168,3169,juiceN,Event
18585,18785,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,6,3170,3171,food+Y,Event
18586,18786,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,6,3172,3173,juiceY,Event
18587,18787,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,6,3174,3175,food+Y,Event
18588,18788,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,6,3176,3177,juiceY,Event
18589,18789,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-19,6,3178,3179,food+Y,Event
18590,18790,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-19,6,3180,3181,juiceY,Event
18591,18791,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-19,6,3182,3183,food+N,Event
18592,18792,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-19,6,3184,3185,juiceN,Event
18593,18793,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-19,6,3186,3187,ero,Event
18594,18794,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-19,6,3188,3189,mut,Event
18595,18795,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-19,6,3190,3191,neu,Event
18596,18796,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-19,6,3192,3193,checks,Event
18597,18797,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,1,3194,3195,food+Y,Event
18598,18798,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,1,3196,3197,juiceY,Event
18599,18799,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,1,3198,3199,food+Y,Event
18600,18800,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,1,3200,3201,juiceY,Event
18601,18801,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,1,3202,3203,food+Y,Event
18602,18802,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,1,3204,3205,juiceY,Event
18603,18803,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,1,3206,3207,food+Y,Event
18604,18804,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,1,3208,3209,juiceY,Event
18605,18805,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,1,3210,3211,food+Y,Event
18606,18806,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,1,3212,3213,juiceY,Event
18607,18807,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-20,1,3214,3215,ero,Event
18608,18808,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-20,1,3216,3217,mut,Event
18609,18809,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-20,1,3218,3219,neu,Event
18610,18810,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-20,1,3220,3221,checks,Event
18611,18811,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,2,3222,3223,food+Y,Event
18612,18812,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,2,3224,3225,juiceY,Event
18613,18813,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,2,3226,3227,food+Y,Event
18614,18814,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,2,3228,3229,juiceY,Event
18615,18815,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-20,2,3230,3231,food+N,Event
18616,18816,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-20,2,3232,3233,juiceN,Event
18617,18817,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-20,2,3234,3235,food+N,Event
18618,18818,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-20,2,3236,3237,juiceN,Event
18619,18819,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-20,2,3238,3239,food+N,Event
18620,18820,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-20,2,3240,3241,juiceN,Event
18621,18821,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-20,2,3242,3243,ero,Event
18622,18822,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-20,2,3244,3245,mut,Event
18623,18823,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-20,2,3246,3247,neu,Event
18624,18824,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-20,2,3248,3249,checks,Event
18625,18825,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,3,3250,3251,food+Y,Event
18626,18826,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,3,3252,3253,juiceY,Event
18627,18827,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,3,3254,3255,food+Y,Event
18628,18828,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,3,3256,3257,juiceY,Event
18629,18829,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,3,3258,3259,food+Y,Event
18630,18830,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,3,3260,3261,juiceY,Event
18631,18831,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,3,3262,3263,food+Y,Event
18632,18832,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,3,3264,3265,juiceY,Event
18633,18833,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,3,3266,3267,food+Y,Event
18634,18834,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,3,3268,3269,juiceY,Event
18635,18835,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-20,3,3270,3271,ero,Event
18636,18836,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-20,3,3272,3273,mut,Event
18637,18837,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-20,3,3274,3275,neu,Event
18638,18838,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-20,3,3276,3277,checks,Event
18639,18839,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,4,3278,3279,food+Y,Event
18640,18840,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,4,3280,3281,juiceY,Event
18641,18841,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,4,3282,3283,food+Y,Event
18642,18842,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,4,3284,3285,juiceY,Event
18643,18843,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-20,4,3286,3287,food+N,Event
18644,18844,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-20,4,3288,3289,juiceN,Event
18645,18845,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,4,3290,3291,food+Y,Event
18646,18846,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,4,3292,3293,juiceY,Event
18647,18847,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,4,3294,3295,food+Y,Event
18648,18848,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,4,3296,3297,juiceY,Event
18649,18849,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-20,4,3298,3299,ero,Event
18650,18850,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-20,4,3300,3301,mut,Event
18651,18851,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-20,4,3302,3303,neu,Event
18652,18852,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-20,4,3304,3305,checks,Event
18653,18853,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,5,3306,3307,food+Y,Event
18654,18854,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,5,3308,3309,juiceY,Event
18655,18855,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,5,3310,3311,food+Y,Event
18656,18856,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,5,3312,3313,juiceY,Event
18657,18857,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-20,5,3314,3315,food+N,Event
18658,18858,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-20,5,3316,3317,juiceN,Event
18659,18859,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-20,5,3318,3319,food+N,Event
18660,18860,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-20,5,3320,3321,juiceN,Event
18661,18861,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,5,3322,3323,food+Y,Event
18662,18862,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,5,3324,3325,juiceY,Event
18663,18863,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-20,5,3326,3327,ero,Event
18664,18864,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-20,5,3328,3329,mut,Event
18665,18865,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-20,5,3330,3331,neu,Event
18666,18866,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-20,5,3332,3333,checks,Event
18667,18867,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,6,3334,3335,food+Y,Event
18668,18868,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,6,3336,3337,juiceY,Event
18669,18869,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,6,3338,3339,food+Y,Event
18670,18870,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,6,3340,3341,juiceY,Event
18671,18871,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,6,3342,3343,food+Y,Event
18672,18872,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,6,3344,3345,juiceY,Event
18673,18873,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-20,6,3346,3347,food+N,Event
18674,18874,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-20,6,3348,3349,juiceN,Event
18675,18875,9,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-20,6,3350,3351,food+Y,Event
18676,18876,10,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-20,6,3352,3353,juiceY,Event
18677,18877,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-20,6,3354,3355,ero,Event
18678,18878,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-20,6,3356,3357,mut,Event
18679,18879,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-20,6,3358,3359,neu,Event
18680,18880,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-20,6,3360,3361,checks,Event
18681,18881,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,1,3362,3363,food+N,Event
18682,18882,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,1,3364,3365,juiceN,Event
18683,18883,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,1,3366,3367,food+Y,Event
18684,18884,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,1,3368,3369,juiceY,Event
18685,18885,5,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,1,3370,3371,food+Y,Event
18686,18886,6,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,1,3372,3373,juiceY,Event
18687,18887,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,1,3374,3375,food+Y,Event
18688,18888,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,1,3376,3377,juiceY,Event
18689,18889,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,1,3378,3379,food+N,Event
18690,18890,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,1,3380,3381,juiceN,Event
18691,18891,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-21,1,3382,3383,ero,Event
18692,18892,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-21,1,3384,3385,mut,Event
18693,18893,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-21,1,3386,3387,neu,Event
18694,18894,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-21,1,3388,3389,checks,Event
18695,18895,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,2,3390,3391,food+Y,Event
18696,18896,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,2,3392,3393,juiceY,Event
18697,18897,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,2,3394,3395,food+N,Event
18698,18898,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,2,3396,3397,juiceN,Event
18699,18899,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,2,3398,3399,food+N,Event
18700,18900,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,2,3400,3401,juiceN,Event
18701,18901,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,2,3402,3403,food+N,Event
18702,18902,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,2,3404,3405,juiceN,Event
18703,18903,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,2,3406,3407,food+N,Event
18704,18904,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,2,3408,3409,juiceN,Event
18705,18905,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-21,2,3410,3411,ero,Event
18706,18906,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-21,2,3412,3413,mut,Event
18707,18907,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-21,2,3414,3415,neu,Event
18708,18908,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-21,2,3416,3417,checks,Event
18709,18909,1,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,3,3418,3419,food+N,Event
18710,18910,2,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,3,3420,3421,juiceN,Event
18711,18911,3,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,3,3422,3423,food+N,Event
18712,18912,4,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,3,3424,3425,juiceN,Event
18713,18913,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,3,3426,3427,food+N,Event
18714,18914,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,3,3428,3429,juiceN,Event
18715,18915,7,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,3,3430,3431,food+Y,Event
18716,18916,8,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,3,3432,3433,juiceY,Event
18717,18917,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,3,3434,3435,food+N,Event
18718,18918,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,3,3436,3437,juiceN,Event
18719,18919,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-21,3,3438,3439,ero,Event
18720,18920,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-21,3,3440,3441,mut,Event
18721,18921,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-21,3,3442,3443,neu,Event
18722,18922,14,checks,,,2000,10000,,12000,2000,PIC2,checks,sub-21,3,3444,3445,checks,Event
18723,18923,1,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,4,3446,3447,food+Y,Event
18724,18924,2,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,4,3448,3449,juiceY,Event
18725,18925,3,food,,Y,2000,8000,4000,14000,2000,PIC2,food,sub-21,4,3450,3451,food+Y,Event
18726,18926,4,juice,1,Y,2000,6000,4000,12000,1000,JUICE,juice,sub-21,4,3452,3453,juiceY,Event
18727,18927,5,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,4,3454,3455,food+N,Event
18728,18928,6,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,4,3456,3457,juiceN,Event
18729,18929,7,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,4,3458,3459,food+N,Event
18730,18930,8,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,4,3460,3461,juiceN,Event
18731,18931,9,food,,N,2000,8000,4000,14000,2000,PIC2,food,sub-21,4,3462,3463,food+N,Event
18732,18932,10,juice,0,N,2000,6000,4000,12000,1000,JUICE,juice,sub-21,4,3464,3465,juiceN,Event
18733,18933,11,ero,,,2000,10000,,12000,2000,PIC2,ero,sub-21,4,3466,3467,ero,Event
18734,18934,12,mut,,,2000,10000,,12000,2000,PIC2,mut,sub-21,4,3468,3469,mut,Event
18735,18935,13,neu,,,2000,10000,,12000,2000,PIC2,neu,sub-21,4,3470,3471,neu,Event
